event_id,user_id,firm_id,event_type,event_timestamp,session_id
E002696,U0121,F003,export_report,2026-05-10 00:52:23,SU0121_7
E002697,U0121,F003,login,2026-06-01 22:46:20,SU0121_29
E002698,U0121,F003,login,2026-06-22 04:17:36,SU0121_50
E002699,U0121,F003,review_workpaper,2026-06-19 07:32:55,SU0121_47
E002700,U0121,F003,upload_workpaper,2026-06-23 22:24:09,SU0121_51
E002701,U0121,F003,export_report,2026-05-29 15:04:29,SU0121_26
E002702,U0121,F003,open_engagement,2026-05-05 12:09:10,SU0121_2
E002703,U0121,F003,review_workpaper,2026-05-25 20:24:14,SU0121_22
E002704,U0121,F003,open_engagement,2026-06-23 23:12:38,SU0121_51
E002705,U0121,F003,review_workpaper,2026-05-16 00:24:40,SU0121_13
E002706,U0121,F003,upload_workpaper,2026-06-12 07:19:30,SU0121_40
E002707,U0121,F003,upload_workpaper,2026-06-16 10:15:13,SU0121_44
E002708,U0121,F003,upload_workpaper,2026-05-19 02:28:11,SU0121_16
E002709,U0121,F003,invite_teammate,2026-05-22 10:55:58,SU0121_19
E002710,U0121,F003,upload_workpaper,2026-06-04 20:01:28,SU0121_32
E002711,U0121,F003,login,2026-05-23 00:13:23,SU0121_20
E002712,U0121,F003,login,2026-05-10 12:08:04,SU0121_7
E002713,U0121,F003,invite_teammate,2026-05-24 14:25:10,SU0121_21
E002714,U0121,F003,export_report,2026-06-18 20:42:49,SU0121_46
E002715,U0121,F003,open_engagement,2026-06-11 01:03:36,SU0121_39
E002716,U0121,F003,review_workpaper,2026-06-25 06:23:40,SU0121_53
E002717,U0121,F003,review_workpaper,2026-05-15 12:02:01,SU0121_12
E002718,U0121,F003,invite_teammate,2026-06-25 12:18:14,SU0121_53
E002719,U0121,F003,login,2026-06-15 17:26:37,SU0121_43
E002720,U0122,F008,login,2025-08-19 23:30:26,SU0122_18
E002721,U0122,F008,export_report,2025-10-09 17:31:50,SU0122_69
E002722,U0122,F008,open_engagement,2025-10-19 22:50:08,SU0122_79
E002723,U0122,F008,export_report,2026-03-24 19:33:01,SU0122_235
E002724,U0122,F008,invite_teammate,2026-01-19 16:50:16,SU0122_171
E002725,U0123,F008,upload_workpaper,2026-06-08 02:02:22,SU0123_26
E002726,U0123,F008,upload_workpaper,2026-06-15 10:53:55,SU0123_33
E002727,U0123,F008,upload_workpaper,2026-06-18 11:29:13,SU0123_36
E002728,U0123,F008,export_report,2026-06-17 19:30:39,SU0123_35
E002729,U0123,F008,review_workpaper,2026-05-14 07:34:57,SU0123_1
E002730,U0125,F019,invite_teammate,2025-09-07 12:52:26,SU0125_51
E002731,U0125,F019,invite_teammate,2025-07-22 05:26:09,SU0125_4
E002732,U0125,F019,upload_workpaper,2025-08-04 01:08:05,SU0125_17
E002733,U0125,F019,upload_workpaper,2025-08-08 13:39:43,SU0125_21
E002734,U0125,F019,open_engagement,2025-08-27 19:27:08,SU0125_40
E002735,U0126,F008,invite_teammate,2026-04-02 22:03:08,SU0126_292
E002736,U0126,F008,upload_workpaper,2025-12-30 06:49:20,SU0126_199
E002737,U0126,F008,export_report,2026-04-14 04:15:15,SU0126_304
E002738,U0126,F008,export_report,2025-11-18 11:27:02,SU0126_157
E002739,U0126,F008,invite_teammate,2026-06-12 01:09:05,SU0126_363
E002740,U0126,F008,open_engagement,2025-10-31 15:04:06,SU0126_139
E002741,U0126,F008,export_report,2025-07-28 18:05:49,SU0126_44
E002742,U0126,F008,open_engagement,2025-10-13 13:31:44,SU0126_121
E002743,U0126,F008,export_report,2026-01-31 11:01:06,SU0126_231
E002744,U0126,F008,export_report,2025-10-02 19:07:05,SU0126_110
E002745,U0126,F008,open_engagement,2025-11-15 06:22:19,SU0126_154
E002746,U0126,F008,review_workpaper,2025-08-10 13:37:29,SU0126_57
E002747,U0126,F008,export_report,2025-07-03 07:21:29,SU0126_19
E002748,U0126,F008,upload_workpaper,2025-07-31 16:09:26,SU0126_47
E002749,U0126,F008,invite_teammate,2026-02-28 00:54:28,SU0126_259
E002750,U0126,F008,review_workpaper,2026-02-16 18:12:23,SU0126_247
E002751,U0126,F008,open_engagement,2025-08-31 06:55:31,SU0126_78
E002752,U0126,F008,review_workpaper,2025-12-05 17:36:09,SU0126_174
E002753,U0126,F008,login,2026-06-24 19:03:52,SU0126_375
E002754,U0126,F008,login,2025-11-19 11:55:04,SU0126_158
E002755,U0127,F025,upload_workpaper,2025-08-13 04:49:55,SU0127_16
E002756,U0127,F025,invite_teammate,2025-08-03 01:19:51,SU0127_6
E002757,U0127,F025,review_workpaper,2025-08-11 14:06:41,SU0127_14
E002758,U0127,F025,login,2025-08-19 19:01:04,SU0127_22
E002759,U0127,F025,export_report,2025-07-31 00:08:58,SU0127_3
E002760,U0128,F023,invite_teammate,2026-01-12 21:38:14,SU0128_11
E002761,U0128,F023,review_workpaper,2026-01-23 12:08:04,SU0128_22
E002762,U0128,F023,export_report,2026-04-30 01:40:47,SU0128_119
E002763,U0128,F023,export_report,2026-01-27 18:57:13,SU0128_26
E002764,U0128,F023,login,2026-06-18 11:22:37,SU0128_168
E002765,U0128,F023,login,2026-01-06 21:01:41,SU0128_5
E002766,U0128,F023,export_report,2026-03-21 23:15:35,SU0128_79
E002767,U0128,F023,open_engagement,2026-02-23 11:40:58,SU0128_53
E002768,U0128,F023,export_report,2026-02-21 07:00:37,SU0128_51
E002769,U0128,F023,invite_teammate,2026-03-15 10:04:21,SU0128_73
E002770,U0128,F023,export_report,2026-05-17 11:37:11,SU0128_136
E002771,U0128,F023,upload_workpaper,2026-04-23 04:17:00,SU0128_112
E002772,U0128,F023,upload_workpaper,2026-03-11 05:26:11,SU0128_69
E002773,U0128,F023,upload_workpaper,2026-02-10 09:57:46,SU0128_40
E002774,U0128,F023,open_engagement,2026-01-30 00:33:19,SU0128_29
E002775,U0128,F023,open_engagement,2026-06-09 20:22:31,SU0128_159
E002776,U0128,F023,export_report,2026-05-12 03:43:38,SU0128_131
E002777,U0128,F023,upload_workpaper,2026-02-22 19:45:10,SU0128_52
E002778,U0128,F023,open_engagement,2026-03-31 20:00:06,SU0128_89
E002779,U0128,F023,login,2026-03-23 09:52:07,SU0128_81
E002780,U0128,F023,export_report,2026-02-06 10:18:48,SU0128_36
E002781,U0128,F023,invite_teammate,2026-05-27 08:54:49,SU0128_146
E002782,U0128,F023,review_workpaper,2026-02-13 02:35:37,SU0128_43
E002783,U0128,F023,export_report,2026-03-21 22:19:41,SU0128_79
E002784,U0128,F023,review_workpaper,2026-03-28 19:40:54,SU0128_86
E002785,U0128,F023,upload_workpaper,2026-04-24 01:50:48,SU0128_113
E002786,U0128,F023,review_workpaper,2026-02-03 01:03:20,SU0128_33
E002787,U0128,F023,upload_workpaper,2026-05-01 01:50:13,SU0128_120
E002788,U0128,F023,login,2026-01-28 13:57:59,SU0128_27
E002789,U0128,F023,review_workpaper,2026-01-14 03:08:07,SU0128_13
E002790,U0128,F023,export_report,2026-04-20 14:16:09,SU0128_109
E002791,U0128,F023,upload_workpaper,2026-02-15 21:42:14,SU0128_45
E002792,U0128,F023,export_report,2026-06-01 22:55:05,SU0128_151
E002793,U0128,F023,open_engagement,2026-06-26 16:13:56,SU0128_176
E002794,U0128,F023,upload_workpaper,2026-06-07 12:56:52,SU0128_157
E002795,U0128,F023,review_workpaper,2026-03-21 12:05:59,SU0128_79
E002796,U0128,F023,upload_workpaper,2026-02-20 19:25:24,SU0128_50
E002797,U0128,F023,export_report,2026-01-21 16:57:19,SU0128_20
E002798,U0128,F023,login,2026-05-26 04:47:54,SU0128_145
E002799,U0128,F023,upload_workpaper,2026-01-24 17:02:57,SU0128_23
E002800,U0128,F023,review_workpaper,2026-01-25 16:35:14,SU0128_24
E002801,U0128,F023,open_engagement,2026-03-21 23:27:45,SU0128_79
E002802,U0128,F023,invite_teammate,2026-04-30 17:07:55,SU0128_119
E002803,U0128,F023,login,2026-03-01 08:08:53,SU0128_59
E002804,U0128,F023,open_engagement,2026-02-06 22:27:43,SU0128_36
E002805,U0128,F023,upload_workpaper,2026-03-08 13:13:58,SU0128_66
E002806,U0128,F023,export_report,2026-04-11 06:40:32,SU0128_100
E002807,U0128,F023,export_report,2026-06-29 12:01:36,SU0128_179
E002808,U0128,F023,review_workpaper,2026-03-25 16:30:12,SU0128_83
E002809,U0128,F023,export_report,2026-05-05 01:06:06,SU0128_124
E002810,U0128,F023,login,2026-01-17 17:18:23,SU0128_16
E002811,U0128,F023,export_report,2026-01-29 12:47:44,SU0128_28
E002812,U0128,F023,review_workpaper,2026-05-03 16:47:35,SU0128_122
E002813,U0128,F023,invite_teammate,2026-02-13 10:16:36,SU0128_43
E002814,U0128,F023,upload_workpaper,2026-03-31 22:00:25,SU0128_89
E002815,U0128,F023,upload_workpaper,2026-05-28 04:38:17,SU0128_147
E002816,U0128,F023,export_report,2026-05-11 03:44:51,SU0128_130
E002817,U0128,F023,open_engagement,2026-04-14 03:53:42,SU0128_103
E002818,U0128,F023,upload_workpaper,2026-03-25 20:14:55,SU0128_83
E002819,U0128,F023,invite_teammate,2026-06-16 02:34:56,SU0128_166
E002820,U0129,F008,review_workpaper,2026-02-13 16:47:00,SU0129_272
E002821,U0129,F008,invite_teammate,2025-12-08 21:30:02,SU0129_205
E002822,U0129,F008,export_report,2025-12-14 08:41:10,SU0129_211
E002823,U0129,F008,invite_teammate,2026-03-30 08:52:21,SU0129_317
E002824,U0129,F008,upload_workpaper,2026-02-21 05:47:23,SU0129_280
E002825,U0129,F008,review_workpaper,2026-01-18 13:58:27,SU0129_246
E002826,U0129,F008,export_report,2025-06-19 12:24:18,SU0129_33
E002827,U0129,F008,login,2025-08-31 21:30:59,SU0129_106
E002828,U0129,F008,review_workpaper,2025-12-23 15:51:02,SU0129_220
E002829,U0129,F008,login,2026-03-03 12:27:32,SU0129_290
E002830,U0129,F008,invite_teammate,2026-02-19 08:35:53,SU0129_278
E002831,U0129,F008,open_engagement,2025-08-13 02:50:09,SU0129_88
E002832,U0129,F008,review_workpaper,2026-05-30 20:54:20,SU0129_378
E002833,U0129,F008,invite_teammate,2026-01-21 04:09:44,SU0129_249
E002834,U0129,F008,login,2026-03-16 21:42:08,SU0129_303
E002835,U0129,F008,upload_workpaper,2026-01-09 11:50:47,SU0129_237
E002836,U0129,F008,upload_workpaper,2026-02-25 03:33:19,SU0129_284
E002837,U0129,F008,open_engagement,2025-12-30 06:24:51,SU0129_227
E002838,U0129,F008,review_workpaper,2025-10-21 14:46:28,SU0129_157
E002839,U0129,F008,review_workpaper,2025-06-21 21:46:55,SU0129_35
E002840,U0131,F020,invite_teammate,2026-05-24 13:47:44,SU0131_305
E002841,U0131,F020,open_engagement,2026-01-06 17:59:48,SU0131_167
E002842,U0131,F020,review_workpaper,2026-06-18 02:14:18,SU0131_330
E002843,U0131,F020,invite_teammate,2025-09-07 07:55:22,SU0131_46
E002844,U0131,F020,upload_workpaper,2025-10-02 21:08:42,SU0131_71
E002845,U0131,F020,login,2026-06-13 00:00:24,SU0131_325
E002846,U0131,F020,invite_teammate,2025-10-06 05:25:58,SU0131_75
E002847,U0131,F020,upload_workpaper,2026-03-11 19:20:32,SU0131_231
E002848,U0131,F020,upload_workpaper,2025-12-19 14:11:55,SU0131_149
E002849,U0131,F020,login,2026-06-03 21:02:30,SU0131_315
E002850,U0131,F020,upload_workpaper,2026-03-08 07:07:26,SU0131_228
E002851,U0131,F020,open_engagement,2025-11-05 11:31:37,SU0131_105
E002852,U0131,F020,login,2025-12-23 20:45:47,SU0131_153
E002853,U0131,F020,upload_workpaper,2025-12-25 15:49:40,SU0131_155
E002854,U0131,F020,export_report,2026-01-15 03:15:03,SU0131_176
E002855,U0131,F020,invite_teammate,2026-05-17 00:17:44,SU0131_298
E002856,U0131,F020,upload_workpaper,2026-06-01 18:35:02,SU0131_313
E002857,U0131,F020,open_engagement,2026-02-14 04:38:38,SU0131_206
E002858,U0131,F020,review_workpaper,2025-12-20 02:16:20,SU0131_150
E002859,U0131,F020,upload_workpaper,2026-01-28 19:59:03,SU0131_189
E002860,U0131,F020,review_workpaper,2025-08-19 00:01:50,SU0131_27
E002861,U0131,F020,export_report,2026-05-05 13:04:46,SU0131_286
E002862,U0131,F020,upload_workpaper,2025-09-17 10:16:29,SU0131_56
E002863,U0131,F020,login,2025-08-07 08:33:53,SU0131_15
E002864,U0131,F020,review_workpaper,2026-03-01 21:29:13,SU0131_221
E002865,U0131,F020,export_report,2026-02-09 22:45:48,SU0131_201
E002866,U0131,F020,login,2026-01-01 13:56:13,SU0131_162
E002867,U0131,F020,login,2026-02-15 13:53:32,SU0131_207
E002868,U0131,F020,login,2026-03-02 19:50:49,SU0131_222
E002869,U0131,F020,login,2025-11-08 06:18:49,SU0131_108
E002870,U0131,F020,upload_workpaper,2026-03-23 05:03:48,SU0131_243
E002871,U0131,F020,invite_teammate,2025-10-27 20:13:20,SU0131_96
E002872,U0131,F020,upload_workpaper,2026-02-04 13:07:03,SU0131_196
E002873,U0131,F020,upload_workpaper,2026-02-21 05:37:00,SU0131_213
E002874,U0131,F020,export_report,2025-12-17 04:34:15,SU0131_147
E002875,U0131,F020,export_report,2025-09-29 00:25:20,SU0131_68
E002876,U0131,F020,invite_teammate,2025-08-28 23:36:25,SU0131_36
E002877,U0131,F020,export_report,2025-07-31 05:14:33,SU0131_8
E002878,U0131,F020,open_engagement,2026-03-29 23:57:15,SU0131_249
E002879,U0131,F020,invite_teammate,2026-03-03 04:56:36,SU0131_223
E002880,U0131,F020,export_report,2025-09-04 04:59:45,SU0131_43
E002881,U0131,F020,invite_teammate,2026-06-16 15:08:27,SU0131_328
E002882,U0131,F020,upload_workpaper,2026-03-13 22:00:23,SU0131_233
E002883,U0131,F020,upload_workpaper,2026-02-25 22:41:30,SU0131_217
E002884,U0131,F020,invite_teammate,2025-10-23 16:32:38,SU0131_92
E002885,U0131,F020,open_engagement,2026-04-09 15:26:30,SU0131_260
E002886,U0131,F020,open_engagement,2026-05-01 16:23:08,SU0131_282
E002887,U0131,F020,invite_teammate,2026-02-04 12:56:10,SU0131_196
E002888,U0131,F020,export_report,2025-11-15 06:45:52,SU0131_115
E002889,U0131,F020,review_workpaper,2026-02-25 22:00:42,SU0131_217
E002890,U0131,F020,open_engagement,2025-07-26 21:02:31,SU0131_3
E002891,U0131,F020,login,2026-04-04 08:37:11,SU0131_255
E002892,U0131,F020,upload_workpaper,2026-04-05 09:48:11,SU0131_256
E002893,U0131,F020,invite_teammate,2026-02-18 19:53:07,SU0131_210
E002894,U0131,F020,login,2026-05-14 13:21:39,SU0131_295
E002895,U0131,F020,invite_teammate,2025-08-09 01:22:43,SU0131_17
E002896,U0131,F020,upload_workpaper,2026-05-09 17:35:42,SU0131_290
E002897,U0131,F020,upload_workpaper,2026-01-27 04:07:12,SU0131_188
E002898,U0131,F020,open_engagement,2026-05-16 17:31:55,SU0131_297
E002899,U0131,F020,open_engagement,2025-09-01 05:10:23,SU0131_40
E002900,U0132,F024,invite_teammate,2026-04-30 10:10:24,SU0132_134
E002901,U0132,F024,upload_workpaper,2026-04-15 18:49:17,SU0132_119
E002902,U0132,F024,login,2026-01-06 19:03:17,SU0132_20
E002903,U0132,F024,review_workpaper,2026-05-22 03:13:12,SU0132_156
E002904,U0132,F024,login,2026-02-17 17:12:05,SU0132_62
E002905,U0132,F024,export_report,2026-05-27 02:50:34,SU0132_161
E002906,U0132,F024,login,2026-06-10 23:04:18,SU0132_175
E002907,U0132,F024,export_report,2026-05-04 21:06:13,SU0132_138
E002908,U0132,F024,export_report,2026-03-06 22:19:12,SU0132_79
E002909,U0132,F024,export_report,2025-12-30 12:30:29,SU0132_13
E002910,U0132,F024,review_workpaper,2026-05-02 00:23:33,SU0132_136
E002911,U0132,F024,login,2026-04-16 16:31:51,SU0132_120
E002912,U0132,F024,login,2026-04-27 17:05:03,SU0132_131
E002913,U0132,F024,review_workpaper,2026-05-12 12:04:12,SU0132_146
E002914,U0132,F024,upload_workpaper,2026-04-03 12:50:57,SU0132_107
E002915,U0132,F024,open_engagement,2026-03-02 10:31:47,SU0132_75
E002916,U0132,F024,login,2026-01-28 01:17:10,SU0132_42
E002917,U0132,F024,open_engagement,2026-06-12 21:45:33,SU0132_177
E002918,U0132,F024,invite_teammate,2026-06-26 11:04:15,SU0132_191
E002919,U0132,F024,invite_teammate,2026-06-21 20:31:26,SU0132_186
E002920,U0132,F024,review_workpaper,2026-02-21 02:14:10,SU0132_66
E002921,U0132,F024,invite_teammate,2026-05-27 17:13:38,SU0132_161
E002922,U0132,F024,invite_teammate,2026-05-14 06:09:21,SU0132_148
E002923,U0132,F024,upload_workpaper,2026-05-12 01:52:45,SU0132_146
E002924,U0132,F024,upload_workpaper,2026-06-03 10:37:20,SU0132_168
E002925,U0132,F024,upload_workpaper,2026-06-23 22:43:50,SU0132_188
E002926,U0132,F024,invite_teammate,2025-12-23 10:26:33,SU0132_6
E002927,U0132,F024,review_workpaper,2026-04-20 03:00:14,SU0132_124
E002928,U0132,F024,export_report,2026-01-18 18:24:29,SU0132_32
E002929,U0132,F024,export_report,2026-01-05 10:06:58,SU0132_19
E002930,U0132,F024,open_engagement,2026-02-19 04:49:32,SU0132_64
E002931,U0132,F024,export_report,2026-05-23 10:13:47,SU0132_157
E002932,U0132,F024,export_report,2026-02-25 09:21:19,SU0132_70
E002933,U0132,F024,upload_workpaper,2025-12-20 04:03:41,SU0132_3
E002934,U0132,F024,upload_workpaper,2026-05-20 06:21:26,SU0132_154
E002935,U0132,F024,invite_teammate,2026-05-17 05:30:09,SU0132_151
E002936,U0132,F024,open_engagement,2026-06-03 16:15:43,SU0132_168
E002937,U0132,F024,login,2026-03-21 06:23:09,SU0132_94
E002938,U0132,F024,open_engagement,2026-02-21 08:35:58,SU0132_66
E002939,U0132,F024,open_engagement,2026-04-20 06:34:59,SU0132_124
E002940,U0132,F024,review_workpaper,2026-05-01 01:12:17,SU0132_135
E002941,U0132,F024,invite_teammate,2026-03-14 03:04:22,SU0132_87
E002942,U0132,F024,review_workpaper,2026-01-23 21:40:59,SU0132_37
E002943,U0132,F024,open_engagement,2026-01-25 18:03:24,SU0132_39
E002944,U0132,F024,open_engagement,2026-06-27 15:02:05,SU0132_192
E002945,U0132,F024,open_engagement,2026-03-25 08:39:48,SU0132_98
E002946,U0132,F024,export_report,2026-06-04 16:01:35,SU0132_169
E002947,U0132,F024,review_workpaper,2026-06-20 23:12:48,SU0132_185
E002948,U0132,F024,open_engagement,2026-01-28 07:40:37,SU0132_42
E002949,U0132,F024,upload_workpaper,2026-05-13 12:33:49,SU0132_147
E002950,U0132,F024,invite_teammate,2025-12-30 23:23:02,SU0132_13
E002951,U0132,F024,invite_teammate,2026-02-22 04:13:23,SU0132_67
E002952,U0132,F024,upload_workpaper,2025-12-30 06:06:07,SU0132_13
E002953,U0132,F024,invite_teammate,2026-04-14 14:31:04,SU0132_118
E002954,U0132,F024,export_report,2026-04-17 10:58:20,SU0132_121
E002955,U0132,F024,export_report,2026-04-17 19:23:18,SU0132_121
E002956,U0132,F024,login,2026-02-14 13:49:41,SU0132_59
E002957,U0132,F024,login,2026-06-09 14:12:07,SU0132_174
E002958,U0132,F024,login,2026-04-17 09:33:42,SU0132_121
E002959,U0132,F024,invite_teammate,2026-01-23 19:18:46,SU0132_37
E002960,U0133,F018,export_report,2026-02-17 10:30:52,SU0133_3
E002961,U0133,F018,upload_workpaper,2026-06-08 13:54:30,SU0133_114
E002962,U0133,F018,export_report,2026-05-05 19:18:21,SU0133_80
E002963,U0133,F018,upload_workpaper,2026-02-24 03:32:41,SU0133_10
E002964,U0133,F018,login,2026-05-15 15:43:15,SU0133_90
E002965,U0133,F018,login,2026-04-24 12:11:44,SU0133_69
E002966,U0133,F018,invite_teammate,2026-04-24 09:43:27,SU0133_69
E002967,U0133,F018,login,2026-03-11 09:17:48,SU0133_25
E002968,U0133,F018,invite_teammate,2026-05-25 16:47:18,SU0133_100
E002969,U0133,F018,open_engagement,2026-04-16 21:26:05,SU0133_61
E002970,U0133,F018,open_engagement,2026-04-04 18:55:51,SU0133_49
E002971,U0133,F018,review_workpaper,2026-05-11 06:33:02,SU0133_86
E002972,U0133,F018,invite_teammate,2026-05-05 19:56:16,SU0133_80
E002973,U0133,F018,review_workpaper,2026-02-16 00:18:30,SU0133_2
E002974,U0133,F018,review_workpaper,2026-03-03 00:26:07,SU0133_17
E002975,U0133,F018,open_engagement,2026-05-30 03:33:25,SU0133_105
E002976,U0133,F018,invite_teammate,2026-06-28 03:46:59,SU0133_134
E002977,U0133,F018,open_engagement,2026-06-08 12:47:53,SU0133_114
E002978,U0133,F018,review_workpaper,2026-04-11 10:18:52,SU0133_56
E002979,U0133,F018,invite_teammate,2026-04-19 07:01:47,SU0133_64
E002980,U0133,F018,review_workpaper,2026-02-22 00:51:46,SU0133_8
E002981,U0133,F018,export_report,2026-03-09 02:04:15,SU0133_23
E002982,U0133,F018,invite_teammate,2026-04-10 21:49:22,SU0133_55
E002983,U0133,F018,invite_teammate,2026-03-17 04:22:05,SU0133_31
E002984,U0133,F018,review_workpaper,2026-03-08 22:00:57,SU0133_22
E002985,U0133,F018,export_report,2026-03-19 13:41:17,SU0133_33
E002986,U0133,F018,upload_workpaper,2026-04-02 04:02:08,SU0133_47
E002987,U0133,F018,open_engagement,2026-04-02 09:13:25,SU0133_47
E002988,U0133,F018,review_workpaper,2026-04-30 17:00:04,SU0133_75
E002989,U0133,F018,invite_teammate,2026-03-05 23:15:26,SU0133_19
E002990,U0133,F018,open_engagement,2026-06-10 10:03:46,SU0133_116
E002991,U0133,F018,open_engagement,2026-06-03 11:46:29,SU0133_109
E002992,U0133,F018,open_engagement,2026-04-20 05:53:49,SU0133_65
E002993,U0133,F018,upload_workpaper,2026-03-04 10:05:44,SU0133_18
E002994,U0133,F018,login,2026-03-01 13:56:14,SU0133_15
E002995,U0133,F018,review_workpaper,2026-05-24 12:06:41,SU0133_99
E002996,U0133,F018,login,2026-03-01 09:24:07,SU0133_15
E002997,U0133,F018,login,2026-04-22 06:28:41,SU0133_67
E002998,U0133,F018,login,2026-06-06 02:31:36,SU0133_112
E002999,U0133,F018,open_engagement,2026-06-19 07:18:22,SU0133_125
E003000,U0133,F018,export_report,2026-05-25 06:29:48,SU0133_100
E003001,U0133,F018,open_engagement,2026-06-19 03:56:52,SU0133_125
E003002,U0133,F018,open_engagement,2026-03-22 19:41:01,SU0133_36
E003003,U0133,F018,invite_teammate,2026-06-04 07:57:04,SU0133_110
E003004,U0133,F018,invite_teammate,2026-03-13 16:04:38,SU0133_27
E003005,U0133,F018,login,2026-04-21 03:45:38,SU0133_66
E003006,U0133,F018,open_engagement,2026-02-22 02:39:17,SU0133_8
E003007,U0133,F018,login,2026-03-04 20:48:07,SU0133_18
E003008,U0133,F018,invite_teammate,2026-04-19 16:14:02,SU0133_64
E003009,U0133,F018,export_report,2026-02-18 18:07:14,SU0133_4
E003010,U0133,F018,review_workpaper,2026-03-24 23:46:12,SU0133_38
E003011,U0133,F018,login,2026-02-14 01:22:39,SU0133_0
E003012,U0133,F018,export_report,2026-05-24 09:42:02,SU0133_99
E003013,U0133,F018,review_workpaper,2026-03-24 12:00:31,SU0133_38
E003014,U0133,F018,upload_workpaper,2026-05-25 20:55:19,SU0133_100
E003015,U0133,F018,login,2026-02-14 18:45:52,SU0133_0
E003016,U0133,F018,login,2026-06-19 17:24:30,SU0133_125
E003017,U0133,F018,upload_workpaper,2026-06-05 14:42:21,SU0133_111
E003018,U0133,F018,upload_workpaper,2026-03-03 19:39:55,SU0133_17
E003019,U0134,F016,open_engagement,2025-12-12 17:33:05,SU0134_44
E003020,U0134,F016,review_workpaper,2025-11-05 20:39:09,SU0134_7
E003021,U0134,F016,review_workpaper,2025-12-02 13:04:04,SU0134_34
E003022,U0134,F016,review_workpaper,2025-11-19 11:01:32,SU0134_21
E003023,U0134,F016,open_engagement,2025-11-23 02:00:34,SU0134_25
E003024,U0134,F016,upload_workpaper,2025-12-08 23:33:33,SU0134_40
E003025,U0134,F016,export_report,2025-11-03 13:18:07,SU0134_5
E003026,U0134,F016,upload_workpaper,2025-12-02 12:22:52,SU0134_34
E003027,U0134,F016,login,2025-11-03 16:44:05,SU0134_5
E003028,U0134,F016,invite_teammate,2025-12-16 10:33:25,SU0134_48
E003029,U0134,F016,review_workpaper,2025-12-09 07:23:43,SU0134_41
E003030,U0134,F016,upload_workpaper,2025-11-09 20:11:16,SU0134_11
E003031,U0134,F016,export_report,2025-10-31 13:59:13,SU0134_2
E003032,U0134,F016,login,2025-12-10 06:57:15,SU0134_42
E003033,U0134,F016,open_engagement,2025-11-17 14:12:11,SU0134_19
E003034,U0134,F016,open_engagement,2025-12-25 03:53:14,SU0134_57
E003035,U0134,F016,export_report,2025-12-08 13:04:49,SU0134_40
E003036,U0134,F016,login,2025-11-29 03:05:23,SU0134_31
E003037,U0134,F016,review_workpaper,2025-12-24 23:02:21,SU0134_56
E003038,U0134,F016,upload_workpaper,2025-11-26 06:53:53,SU0134_28
E003039,U0135,F021,open_engagement,2026-01-25 00:55:24,SU0135_49
E003040,U0135,F021,export_report,2026-06-09 21:35:18,SU0135_184
E003041,U0135,F021,export_report,2026-02-06 17:48:44,SU0135_61
E003042,U0135,F021,upload_workpaper,2026-03-16 02:17:36,SU0135_99
E003043,U0135,F021,export_report,2026-06-27 19:40:51,SU0135_202
E003044,U0135,F021,export_report,2026-05-20 11:12:14,SU0135_164
E003045,U0135,F021,login,2026-04-13 19:26:24,SU0135_127
E003046,U0135,F021,review_workpaper,2026-04-01 00:35:51,SU0135_115
E003047,U0135,F021,upload_workpaper,2025-12-16 12:21:10,SU0135_9
E003048,U0135,F021,login,2025-12-21 12:17:45,SU0135_14
E003049,U0135,F021,review_workpaper,2026-06-26 01:33:31,SU0135_201
E003050,U0135,F021,login,2026-03-20 04:18:11,SU0135_103
E003051,U0135,F021,invite_teammate,2026-01-30 23:48:21,SU0135_54
E003052,U0135,F021,login,2026-05-26 19:02:46,SU0135_170
E003053,U0135,F021,export_report,2026-04-03 19:32:08,SU0135_117
E003054,U0135,F021,review_workpaper,2026-01-14 21:05:36,SU0135_38
E003055,U0135,F021,upload_workpaper,2026-02-04 02:37:21,SU0135_59
E003056,U0135,F021,upload_workpaper,2025-12-16 05:09:18,SU0135_9
E003057,U0135,F021,review_workpaper,2026-04-11 23:48:19,SU0135_125
E003058,U0135,F021,export_report,2025-12-11 17:09:23,SU0135_4
E003059,U0135,F021,open_engagement,2026-05-14 01:40:03,SU0135_158
E003060,U0135,F021,login,2026-02-07 23:37:17,SU0135_62
E003061,U0135,F021,export_report,2026-01-09 00:31:22,SU0135_33
E003062,U0135,F021,invite_teammate,2026-01-20 23:02:04,SU0135_44
E003063,U0135,F021,review_workpaper,2025-12-19 11:11:23,SU0135_12
E003064,U0135,F021,login,2026-06-28 03:32:32,SU0135_203
E003065,U0135,F021,upload_workpaper,2026-04-02 22:15:14,SU0135_116
E003066,U0135,F021,open_engagement,2026-01-19 21:31:09,SU0135_43
E003067,U0135,F021,invite_teammate,2025-12-23 03:52:17,SU0135_16
E003068,U0135,F021,upload_workpaper,2026-01-05 18:06:01,SU0135_29
E003069,U0135,F021,review_workpaper,2026-05-08 22:24:51,SU0135_152
E003070,U0135,F021,login,2026-02-01 02:17:51,SU0135_56
E003071,U0135,F021,review_workpaper,2026-03-26 12:16:56,SU0135_109
E003072,U0135,F021,login,2026-06-13 14:38:12,SU0135_188
E003073,U0135,F021,export_report,2026-02-28 04:23:53,SU0135_83
E003074,U0135,F021,open_engagement,2026-05-31 20:58:13,SU0135_175
E003075,U0135,F021,export_report,2026-04-25 05:00:00,SU0135_139
E003076,U0135,F021,export_report,2026-02-27 07:45:48,SU0135_82
